,SPY,QQQ
Ticker,SPY,QQQ
Date,,
2019-01-09,257.9700012207031,160.82000732421875
2019-01-10,258.8800048828125,161.27999877929688
2019-01-11,258.9800109863281,160.69000244140625
2019-01-14,257.3999938964844,159.27000427246094
2019-01-15,260.3500061035156,162.3800048828125
2019-01-16,260.9800109863281,162.35000610351562
2019-01-17,262.9599914550781,163.6300048828125
2019-01-18,266.4599914550781,165.25
2019-01-22,262.8599853515625,161.94000244140625
2019-01-23,263.4100036621094,162.14999389648438
2019-01-24,263.54998779296875,163.1999969482422
2019-01-25,265.7799987792969,165.14999389648438
2019-01-28,263.760009765625,163.11000061035156
2019-01-29,263.4100036621094,161.57000732421875
2019-01-30,267.5799865722656,165.67999267578125
2019-01-31,269.92999267578125,168.16000366210938
2019-02-01,270.05999755859375,167.4499969482422
2019-02-04,271.9599914550781,169.52999877929688
2019-02-05,273.1000061035156,171.02999877929688
2019-02-06,272.739990234375,170.52000427246094
2019-02-07,270.1400146484375,168.22999572753906
2019-02-08,270.4700012207031,168.55999755859375
2019-02-11,270.6199951171875,168.39999389648438
2019-02-12,274.1000061035156,170.88999938964844
2019-02-13,274.989990234375,171.00999450683594
2019-02-14,274.3800048828125,171.22000122070312
2019-02-15,277.3699951171875,171.94000244140625
2019-02-19,277.8500061035156,172.27999877929688
2019-02-20,278.4100036621094,172.25
2019-02-21,277.4200134277344,171.6199951171875
2019-02-22,279.1400146484375,172.88999938964844
2019-02-25,279.5199890136719,173.52000427246094
2019-02-26,279.32000732421875,173.6999969482422
2019-02-27,279.20001220703125,173.58999633789062
2019-02-28,278.67999267578125,173.19000244140625
2019-03-01,280.4200134277344,174.38999938964844
2019-03-04,279.3999938964844,174.4199981689453
2019-03-05,279.0199890136719,174.5500030517578
2019-03-06,277.3299865722656,173.55999755859375
2019-03-07,275.010009765625,171.42999267578125
2019-03-08,274.4599914550781,171.1699981689453
2019-03-11,278.44000244140625,174.72999572753906
2019-03-12,279.489990234375,175.69000244140625
2019-03-13,281.3399963378906,177.00999450683594
2019-03-14,281.1600036621094,176.7100067138672
2019-03-15,281.30999755859375,178.35000610351562
2019-03-18,282.3299865722656,178.4499969482422
2019-03-19,282.3999938964844,179.0500030517578
2019-03-20,281.54998779296875,179.75999450683594
2019-03-21,284.7300109863281,182.57000732421875
2019-03-22,279.25,178.55999755859375
2019-03-25,279.0400085449219,178.22000122070312
2019-03-26,281.1199951171875,179.0500030517578
2019-03-27,279.6499938964844,177.89999389648438
2019-03-28,280.7099914550781,178.30999755859375
2019-03-29,282.4800109863281,179.66000366210938
2019-04-01,285.8299865722656,182.0399932861328
2019-04-02,285.9700012207031,182.72999572753906
2019-04-03,286.4200134277344,183.77999877929688
2019-04-04,287.17999267578125,183.7100067138672
2019-04-05,288.57000732421875,184.66000366210938
2019-04-08,288.7900085449219,185.1300048828125
2019-04-09,287.30999755859375,184.47999572753906
2019-04-10,288.2900085449219,185.47000122070312
2019-04-11,288.2099914550781,185.02999877929688
2019-04-12,290.1600036621094,185.8300018310547
2019-04-15,289.9700012207031,185.86000061035156
2019-04-16,290.1600036621094,186.5
2019-04-17,289.45001220703125,187.14999389648438
2019-04-18,290.0199890136719,187.38999938964844
2019-04-22,290.2699890136719,187.9199981689453
2019-04-23,292.8800048828125,190.30999755859375
2019-04-24,292.2300109863281,189.7100067138672
2019-04-25,292.04998779296875,190.47999572753906
2019-04-26,293.4100036621094,190.64999389648438
2019-04-29,293.8699951171875,191.02000427246094
2019-04-30,294.0199890136719,189.5399932861328
2019-05-01,291.80999755859375,188.92999267578125
2019-05-02,291.17999267578125,188.11000061035156
2019-05-03,294.0299987792969,191.11000061035156
2019-05-06,292.82000732421875,189.94000244140625
2019-05-07,287.92999267578125,186.24000549316406
2019-05-08,287.5299987792969,185.77000427246094
2019-05-09,286.6600036621094,184.77000427246094
2019-05-10,288.1000061035156,185.0
2019-05-13,280.8599853515625,178.5800018310547
2019-05-14,283.3999938964844,180.5399932861328
2019-05-15,285.05999755859375,183.08999633789062
2019-05-16,287.70001220703125,184.92999267578125
2019-05-17,285.8399963378906,183.0399932861328
2019-05-20,283.95001220703125,179.9499969482422
2019-05-21,286.510009765625,181.8300018310547
2019-05-22,285.6300048828125,181.02000427246094
2019-05-23,282.1400146484375,178.25
2019-05-24,282.7799987792969,178.16000366210938
2019-05-28,280.1499938964844,177.49000549316406
2019-05-29,278.2699890136719,176.02999877929688
2019-05-30,279.0299987792969,176.77000427246094
2019-05-31,275.2699890136719,173.9499969482422
2019-06-03,274.57000732421875,170.1199951171875
2019-06-04,280.5299987792969,174.91000366210938
2019-06-05,282.9599914550781,176.2100067138672
2019-06-06,284.79998779296875,177.61000061035156
2019-06-07,287.6499938964844,181.0399932861328
2019-06-10,288.9700012207031,183.14999389648438
2019-06-11,288.8999938964844,183.39999389648438
2019-06-12,288.3900146484375,182.33999633789062
2019-06-13,289.5799865722656,183.4199981689453
2019-06-14,289.260009765625,182.63999938964844
2019-06-17,289.3699951171875,183.74000549316406
2019-06-18,292.3999938964844,186.41000366210938
2019-06-19,293.05999755859375,187.11000061035156
2019-06-20,295.8599853515625,188.85000610351562
2019-06-21,294.0,188.57000732421875
2019-06-24,293.6400146484375,188.16000366210938
2019-06-25,290.760009765625,184.92999267578125
2019-06-26,290.4700012207031,185.7899932861328
2019-06-27,291.5,186.5
2019-06-28,293.0,186.74000549316406
2019-07-01,295.6600036621094,189.25999450683594
2019-07-02,296.42999267578125,190.00999450683594
2019-07-03,298.79998779296875,191.44000244140625
2019-07-05,298.4599914550781,191.0500030517578
2019-07-08,296.82000732421875,189.7100067138672
2019-07-09,297.19000244140625,190.66000366210938
2019-07-10,298.6099853515625,192.55999755859375
2019-07-11,299.30999755859375,192.4199981689453
2019-07-12,300.6499938964844,193.52999877929688
2019-07-15,300.75,194.14999389648438
2019-07-16,299.7799987792969,193.14999389648438
2019-07-17,297.739990234375,192.1999969482422
2019-07-18,298.8299865722656,192.4199981689453
2019-07-19,297.1700134277344,191.00999450683594
2019-07-22,297.8999938964844,192.52999877929688
2019-07-23,300.0299987792969,193.7899932861328
2019-07-24,301.44000244140625,195.14999389648438
2019-07-25,300.0,193.3000030517578
2019-07-26,302.010009765625,195.2899932861328
2019-07-29,301.4599914550781,194.6199951171875
2019-07-30,300.7200012207031,193.77999877929688
2019-07-31,297.42999267578125,191.10000610351562
2019-08-01,294.8399963378906,190.14999389648438
2019-08-02,292.6199951171875,187.35000610351562
2019-08-05,283.82000732421875,180.72999572753906
2019-08-06,287.79998779296875,183.25999450683594
2019-08-07,287.9700012207031,184.25
2019-08-08,293.6199951171875,188.25999450683594
2019-08-09,291.6199951171875,186.49000549316406
2019-08-12,288.07000732421875,184.35000610351562
2019-08-13,292.54998779296875,188.38999938964844
2019-08-14,283.8999938964844,182.75999450683594
2019-08-15,284.6499938964844,182.5500030517578
2019-08-16,288.8500061035156,185.47999572753906
2019-08-19,292.3299865722656,188.42999267578125
2019-08-20,290.0899963378906,186.97000122070312
2019-08-21,292.45001220703125,188.6300048828125
2019-08-22,292.3599853515625,188.02000427246094
2019-08-23,284.8500061035156,182.07000732421875
2019-08-26,288.0,184.82000732421875
2019-08-27,286.8699951171875,184.42999267578125
2019-08-28,288.8900146484375,185.08999633789062
2019-08-29,292.5799865722656,187.9199981689453
2019-08-30,292.45001220703125,187.47000122070312
2019-09-03,290.739990234375,185.64999389648438
2019-09-04,294.0400085449219,188.3300018310547
2019-09-05,297.82000732421875,191.77999877929688
2019-09-06,298.04998779296875,191.58999633789062
2019-09-09,298.20001220703125,191.19000244140625
2019-09-10,298.1300048828125,190.63999938964844
2019-09-11,300.25,192.42999267578125
2019-09-12,301.2900085449219,193.22999572753906
2019-09-13,301.0899963378906,192.5399932861328
2019-09-16,300.1600036621094,191.67999267578125
2019-09-17,300.9200134277344,192.60000610351562
2019-09-18,301.1000061035156,192.52000427246094
2019-09-19,301.0799865722656,192.83999633789062
2019-09-20,298.2799987792969,190.8000030517578
2019-09-23,298.2099914550781,190.5
2019-09-24,295.8699951171875,187.97000122070312
2019-09-25,297.6199951171875,190.0800018310547
2019-09-26,297.0,189.3800048828125
2019-09-27,295.3999938964844,187.02999877929688
2019-09-30,296.7699890136719,188.80999755859375
2019-10-01,293.239990234375,187.27000427246094
2019-10-02,288.05999755859375,184.0500030517578
2019-10-03,290.4200134277344,186.07000732421875
2019-10-04,294.3500061035156,188.80999755859375
2019-10-07,293.0799865722656,188.24000549316406
2019-10-08,288.5299987792969,185.4199981689453
2019-10-09,291.2699890136719,187.22999572753906
2019-10-10,293.239990234375,188.67999267578125
2019-10-11,296.2799987792969,191.11000061035156
2019-10-14,295.95001220703125,191.08999633789062
2019-10-15,298.8800048828125,193.52000427246094
2019-10-16,298.3999938964844,193.0399932861328
2019-10-17,299.2799987792969,193.5500030517578
2019-10-18,297.9700012207031,191.69000244140625
2019-10-21,299.989990234375,193.38999938964844
2019-10-22,299.010009765625,191.85000610351562
2019-10-23,299.8800048828125,192.22000122070312
2019-10-24,300.3699951171875,194.08999633789062
2019-10-25,301.6000061035156,195.63999938964844
2019-10-28,303.29998779296875,197.57000732421875
2019-10-29,303.2099914550781,196.0399932861328
2019-10-30,304.1400146484375,196.99000549316406
2019-10-31,303.3299865722656,197.0800018310547
2019-11-01,306.1400146484375,198.8699951171875
2019-11-04,307.3699951171875,200.10000610351562
2019-11-05,307.0299987792969,200.2100067138672
2019-11-06,307.1000061035156,199.75999450683594
2019-11-07,308.17999267578125,200.42999267578125
2019-11-08,308.94000244140625,201.22999572753906
2019-11-11,308.3500061035156,200.9600067138672
2019-11-12,309.0,201.5399932861328
2019-11-13,309.1000061035156,201.58999633789062
2019-11-14,309.54998779296875,201.42999267578125
2019-11-15,311.7900085449219,202.91000366210938
2019-11-18,312.0199890136719,203.07000732421875
2019-11-19,311.92999267578125,203.3699951171875
2019-11-20,310.7699890136719,202.14999389648438
2019-11-21,310.2699890136719,201.6999969482422
2019-11-22,310.9599914550781,201.8300018310547
2019-11-25,313.3699951171875,204.22000122070312
2019-11-26,314.0799865722656,204.61000061035156
2019-11-27,315.4800109863281,206.0399932861328
2019-11-29,314.30999755859375,205.10000610351562
2019-12-02,311.6400146484375,203.0
2019-12-03,309.54998779296875,201.41000366210938
2019-12-04,311.4599914550781,202.42999267578125
2019-12-05,312.0199890136719,202.8300018310547
2019-12-06,314.8699951171875,205.0
2019-12-09,313.8800048828125,204.07000732421875
2019-12-10,313.5299987792969,203.89999389648438
2019-12-11,314.4200134277344,204.97999572753906
2019-12-12,317.1300048828125,206.50999450683594
2019-12-13,317.32000732421875,207.19000244140625
2019-12-16,319.5,209.27000427246094
2019-12-17,319.57000732421875,209.38999938964844
2019-12-18,319.5899963378906,209.5500030517578
2019-12-19,320.8999938964844,210.86000061035156
2019-12-20,320.7300109863281,211.7100067138672
2019-12-23,321.2200012207031,211.80999755859375
2019-12-24,321.2300109863281,211.9199981689453
2019-12-26,322.94000244140625,213.7899932861328
2019-12-27,322.8599853515625,213.61000061035156
2019-12-30,321.0799865722656,212.2100067138672
2019-12-31,321.8599853515625,212.61000061035156
2020-01-02,324.8699951171875,216.16000366210938
2020-01-03,322.4100036621094,214.17999267578125
2020-01-06,323.6400146484375,215.55999755859375
2020-01-07,322.7300109863281,215.52999877929688
2020-01-08,324.45001220703125,217.14999389648438
2020-01-09,326.6499938964844,218.99000549316406
2020-01-10,325.7099914550781,218.42999267578125
2020-01-13,327.95001220703125,220.9499969482422
2020-01-14,327.45001220703125,220.0800018310547
2020-01-15,328.19000244140625,220.1699981689453
2020-01-16,330.9200134277344,222.27999877929688
2020-01-17,331.95001220703125,223.3800048828125
2020-01-21,331.29998779296875,223.27999877929688
2020-01-22,331.3399963378906,223.8699951171875
2020-01-23,331.7200012207031,224.58999633789062
2020-01-24,328.7699890136719,222.6999969482422
2020-01-27,323.5,218.10000610351562
2020-01-28,326.8900146484375,221.4499969482422
2020-01-29,326.6199951171875,221.80999755859375
2020-01-30,327.67999267578125,222.60000610351562
2020-01-31,321.7300109863281,219.07000732421875
2020-02-03,324.1199951171875,222.3800048828125
2020-02-04,329.05999755859375,227.47000122070312
2020-02-05,332.8599853515625,228.22000122070312
2020-02-06,333.9800109863281,230.19000244140625
2020-02-07,332.20001220703125,229.1999969482422
2020-02-10,334.67999267578125,231.97000122070312
2020-02-11,335.260009765625,232.00999450683594
2020-02-12,337.4200134277344,234.27000427246094
2020-02-13,337.05999755859375,233.97000122070312
2020-02-14,337.6000061035156,234.63999938964844
2020-02-18,336.7300109863281,234.72999572753906
2020-02-19,338.3399963378906,236.97999572753906
2020-02-20,336.95001220703125,234.77999877929688
2020-02-21,333.4800109863281,230.27000427246094
2020-02-24,322.4200134277344,221.38999938964844
2020-02-25,312.6499938964844,215.3699951171875
2020-02-26,311.5,216.47999572753906
2020-02-27,297.510009765625,205.63999938964844
2020-02-28,296.260009765625,205.8000030517578
2020-03-02,309.0899963378906,216.4199981689453
2020-03-03,300.239990234375,209.47999572753906
2020-03-04,312.8599853515625,218.22000122070312
2020-03-05,302.4599914550781,211.58999633789062
2020-03-06,297.4599914550781,208.02000427246094
2020-03-09,274.2300109863281,193.57000732421875
2020-03-10,288.4200134277344,204.11000061035156
2020-03-11,274.3599853515625,195.22000122070312
2020-03-12,248.11000061035156,177.32000732421875
2020-03-13,269.32000732421875,192.33999633789062
2020-03-16,239.85000610351562,169.3000030517578
2020-03-17,252.8000030517578,182.13999938964844
2020-03-18,240.0,176.60000610351562
2020-03-19,240.50999450683594,177.66000366210938
2020-03-20,228.8000030517578,170.6999969482422
2020-03-23,222.9499969482422,170.4600067138672
2020-03-24,243.14999389648438,183.66000366210938
2020-03-25,246.7899932861328,182.3000030517578
2020-03-26,261.20001220703125,191.89999389648438
2020-03-27,253.4199981689453,185.3000030517578
2020-03-30,261.6499938964844,192.0399932861328
2020-03-31,257.75,190.39999389648438
2020-04-01,246.14999389648438,182.30999755859375
2020-04-02,251.8300018310547,186.00999450683594
2020-04-03,248.19000244140625,183.3699951171875
2020-04-06,264.8599853515625,196.47999572753906
2020-04-07,265.1300048828125,196.39999389648438
2020-04-08,274.0299987792969,200.57000732421875
2020-04-09,278.20001220703125,200.86000061035156
2020-04-13,275.6600036621094,203.02999877929688
2020-04-14,283.7900085449219,211.86000061035156
2020-04-15,277.760009765625,209.42999267578125
2020-04-16,279.1000061035156,213.25
2020-04-17,286.6400146484375,215.2899932861328
2020-04-20,281.5899963378906,212.74000549316406
2020-04-21,273.0400085449219,204.88999938964844
2020-04-22,279.1000061035156,210.97000122070312
2020-04-23,279.0799865722656,210.52000427246094
2020-04-24,282.9700012207031,213.83999633789062
2020-04-27,287.04998779296875,215.55999755859375
2020-04-28,285.7300109863281,211.5
2020-04-29,293.2099914550781,219.0
2020-04-30,290.4800109863281,218.91000366210938
2020-05-01,282.7900085449219,212.74000549316406
2020-05-04,283.57000732421875,215.22000122070312
2020-05-05,286.19000244140625,217.66000366210938
2020-05-06,284.25,219.0
2020-05-07,287.67999267578125,221.82000732421875
2020-05-08,292.44000244140625,224.86000061035156
2020-05-11,292.5,226.8699951171875
2020-05-12,286.6700134277344,222.1199951171875
2020-05-13,281.6000061035156,219.33999633789062
2020-05-14,284.9700012207031,221.8300018310547
2020-05-15,286.2799987792969,223.27000427246094
2020-05-18,295.0,227.42999267578125
2020-05-19,291.9700012207031,226.86000061035156
2020-05-20,296.92999267578125,231.38999938964844
2020-05-21,294.8800048828125,228.8699951171875
2020-05-22,295.44000244140625,229.66000366210938
2020-05-26,299.0799865722656,229.0399932861328
2020-05-27,303.5299987792969,230.2899932861328
2020-05-28,302.9700012207031,229.99000549316406
2020-05-29,304.32000732421875,233.36000061035156
2020-06-01,305.54998779296875,234.05999755859375
2020-06-02,308.0799865722656,235.6300048828125
2020-06-03,312.17999267578125,236.69000244140625
2020-06-04,311.3599853515625,235.02999877929688
2020-06-05,319.3399963378906,239.69000244140625
2020-06-08,323.20001220703125,241.5500030517578
2020-06-09,320.7900085449219,243.3000030517578
2020-06-10,319.0,246.22000122070312
2020-06-11,300.6099853515625,234.02000427246094
2020-06-12,304.2099914550781,235.8800048828125
2020-06-15,307.04998779296875,238.75
2020-06-16,312.9599914550781,242.85000610351562
2020-06-17,311.6600036621094,243.6199951171875
2020-06-18,311.7799987792969,244.27999877929688
2020-06-19,308.6400146484375,244.24000549316406
2020-06-22,310.6199951171875,246.74000549316406
2020-06-23,312.04998779296875,248.83999633789062
2020-06-24,304.0899963378906,243.7100067138672
2020-06-25,307.3500061035156,246.02999877929688
2020-06-26,300.04998779296875,240.22000122070312
2020-06-29,304.4599914550781,242.83999633789062
2020-06-30,308.3599853515625,247.60000610351562
2020-07-01,310.5199890136719,250.49000549316406
2020-07-02,312.2300109863281,252.19000244140625
2020-07-06,317.04998779296875,258.3900146484375
2020-07-07,313.7799987792969,256.6099853515625
2020-07-08,316.17999267578125,259.989990234375
2020-07-09,314.3800048828125,262.17999267578125
2020-07-10,317.5899963378906,263.9700012207031
2020-07-13,314.8399963378906,258.5400085449219
2020-07-14,318.9200134277344,260.3699951171875
2020-07-15,321.8500061035156,260.8999938964844
2020-07-16,320.7900085449219,259.1199951171875
2020-07-17,321.7200012207031,259.4200134277344
2020-07-20,324.32000732421875,266.7799987792969
2020-07-21,325.010009765625,264.0
2020-07-22,326.8599853515625,264.92999267578125
2020-07-23,322.9599914550781,258.010009765625
2020-07-24,320.8800048828125,255.55999755859375
2020-07-27,323.2200012207031,260.1199951171875
2020-07-28,321.1700134277344,256.80999755859375
2020-07-29,325.1199951171875,259.7699890136719
2020-07-30,323.9599914550781,261.1300048828125
2020-07-31,326.5199890136719,265.7900085449219
2020-08-03,328.7900085449219,269.3800048828125
2020-08-04,330.05999755859375,270.3800048828125
2020-08-05,332.1099853515625,271.04998779296875
2020-08-06,334.3299865722656,274.6400146484375
2020-08-07,334.57000732421875,271.4700012207031
2020-08-10,335.57000732421875,270.30999755859375
2020-08-11,332.79998779296875,265.19000244140625
2020-08-12,337.44000244140625,271.8599853515625
2020-08-13,336.8299865722656,272.4800109863281
2020-08-14,336.8399963378906,272.1600036621094
2020-08-17,337.9100036621094,275.32000732421875
2020-08-18,338.6400146484375,277.9700012207031
2020-08-19,337.2300109863281,276.1000061035156
2020-08-20,338.2799987792969,279.92999267578125
2020-08-21,339.4800109863281,281.8699951171875
2020-08-24,342.9200134277344,283.6300048828125
2020-08-25,344.1199951171875,285.8599853515625
2020-08-26,347.57000732421875,291.9599914550781
2020-08-27,348.3299865722656,291.04998779296875
2020-08-28,350.5799865722656,292.5299987792969
2020-08-31,349.30999755859375,294.8800048828125
2020-09-01,352.6000061035156,299.9200134277344
2020-09-02,357.70001220703125,302.760009765625
2020-09-03,345.3900146484375,287.4100036621094
2020-09-04,342.57000732421875,283.5799865722656
2020-09-08,333.2099914550781,269.95001220703125
2020-09-09,339.7900085449219,277.8800048828125
2020-09-10,333.8900146484375,272.3399963378906
2020-09-11,334.05999755859375,270.45001220703125
2020-09-14,338.4599914550781,275.1600036621094
2020-09-15,340.1700134277344,279.05999755859375
2020-09-16,338.82000732421875,274.6099853515625
2020-09-17,335.8399963378906,270.32000732421875
2020-09-18,330.6499938964844,266.8699951171875
2020-09-21,326.9700012207031,267.510009765625
2020-09-22,330.29998779296875,272.4800109863281
2020-09-23,322.6400146484375,264.1600036621094
2020-09-24,323.5,265.3900146484375
2020-09-25,328.7300109863281,271.55999755859375
2020-09-28,334.19000244140625,277.20001220703125
2020-09-29,332.3699951171875,275.95001220703125
2020-09-30,334.8900146484375,277.8399963378906
2020-10-01,337.0400085449219,282.25
2020-10-02,333.8399963378906,274.30999755859375
2020-10-05,339.760009765625,280.1600036621094
2020-10-06,334.92999267578125,275.1600036621094
2020-10-07,340.760009765625,279.9200134277344
2020-10-08,343.7799987792969,281.4100036621094
2020-10-09,346.8500061035156,285.7099914550781
2020-10-12,352.42999267578125,294.5299987792969
2020-10-13,350.1300048828125,294.5199890136719
2020-10-14,347.92999267578125,292.05999755859375
2020-10-15,347.5,290.1000061035156
2020-10-16,347.2900085449219,288.510009765625
2020-10-19,342.010009765625,283.79998779296875
2020-10-20,343.3800048828125,284.4100036621094
2020-10-21,342.7300109863281,284.19000244140625
2020-10-22,344.6099853515625,284.17999267578125
2020-10-23,345.7799987792969,284.739990234375
2020-10-26,339.3900146484375,280.4700012207031
2020-10-27,338.2200012207031,282.6600036621094
2020-10-28,326.6600036621094,271.6400146484375
2020-10-29,329.9800109863281,276.3900146484375
2020-10-30,326.5400085449219,269.3800048828125
2020-11-02,330.20001220703125,269.9800109863281
2020-11-03,336.0299987792969,274.6499938964844
2020-11-04,343.5400085449219,286.9100036621094
2020-11-05,350.239990234375,294.3900146484375
2020-11-06,350.1600036621094,294.6099853515625
2020-11-09,354.55999755859375,288.5899963378906
2020-11-10,354.0400085449219,283.4200134277344
2020-11-11,356.6700134277344,289.760009765625
2020-11-12,353.2099914550781,288.3999938964844
2020-11-13,358.1000061035156,290.92999267578125
2020-11-16,362.57000732421875,293.20001220703125
2020-11-17,360.6199951171875,292.2699890136719
2020-11-18,356.2799987792969,290.1099853515625
2020-11-19,357.7799987792969,292.3800048828125
2020-11-20,355.3299865722656,290.3800048828125
2020-11-23,357.4599914550781,290.3900146484375
2020-11-24,363.2200012207031,294.4700012207031
2020-11-25,362.6600036621094,296.2799987792969
2020-11-27,363.6700134277344,299.010009765625
2020-11-30,362.05999755859375,299.6199951171875
2020-12-01,366.0199890136719,303.4599914550781
2020-12-02,366.7900085449219,303.8500061035156
2020-12-03,366.69000244140625,304.2799987792969
2020-12-04,369.8500061035156,305.5199890136719
2020-12-07,369.0899963378906,307.25
2020-12-08,370.1700134277344,308.2900085449219
2020-12-09,366.8500061035156,301.30999755859375
2020-12-10,366.7300109863281,302.5199890136719
2020-12-11,366.29998779296875,301.8500061035156
2020-12-14,364.6600036621094,304.0400085449219
2020-12-15,369.5899963378906,307.2900085449219
2020-12-16,370.1700134277344,308.9800109863281
2020-12-17,372.239990234375,311.0
2020-12-18,369.17999267578125,310.05999755859375
2020-12-21,367.8599853515625,308.9200134277344
2020-12-22,367.239990234375,309.760009765625
2020-12-23,367.57000732421875,308.20001220703125
2020-12-24,369.0,309.55999755859375
2020-12-28,372.1700134277344,312.67999267578125
2020-12-29,371.4599914550781,312.9599914550781
2020-12-30,371.989990234375,312.9700012207031
2020-12-31,373.8800048828125,313.739990234375
2021-01-04,368.7900085449219,309.30999755859375
2021-01-05,371.3299865722656,311.8599853515625
2021-01-06,373.54998779296875,307.5400085449219
2021-01-07,379.1000061035156,314.9800109863281
2021-01-08,381.260009765625,319.0299987792969
2021-01-11,378.69000244140625,314.4200134277344
2021-01-12,378.7699890136719,313.9200134277344
2021-01-13,379.7900085449219,316.0400085449219
2021-01-14,378.4599914550781,314.3500061035156
2021-01-15,375.70001220703125,311.8599853515625
2021-01-19,378.6499938964844,316.4100036621094
2021-01-20,383.8900146484375,323.7699890136719
2021-01-21,384.239990234375,326.3599853515625
2021-01-22,382.8800048828125,325.4200134277344
2021-01-25,384.3900146484375,328.1099853515625
2021-01-26,383.7900085449219,328.5899963378906
2021-01-27,374.4100036621094,319.42999267578125
2021-01-28,377.6300048828125,321.32000732421875
2021-01-29,370.07000732421875,314.55999755859375
2021-02-01,376.2300109863281,322.4200134277344
2021-02-02,381.54998779296875,327.67999267578125
2021-02-03,381.8500061035156,326.3800048828125
2021-02-04,386.19000244140625,330.239990234375
2021-02-05,387.7099914550781,331.3599853515625
2021-02-08,390.510009765625,333.5799865722656
2021-02-09,390.25,333.510009765625
2021-02-10,390.0799865722656,332.75
2021-02-11,390.7099914550781,334.5799865722656
2021-02-12,392.6400146484375,336.45001220703125
2021-02-16,392.29998779296875,335.5400085449219
2021-02-17,392.3900146484375,333.92999267578125
2021-02-18,390.7200012207031,332.4700012207031
2021-02-19,390.0299987792969,331.0199890136719
2021-02-22,387.0299987792969,322.44000244140625
2021-02-23,387.5,321.4800109863281
2021-02-24,391.7699890136719,324.1300048828125
2021-02-25,382.3299865722656,312.8299865722656
2021-02-26,380.3599853515625,314.1400146484375
2021-03-01,389.5799865722656,323.5899963378906
2021-03-02,386.5400085449219,318.3999938964844
2021-03-03,381.4200134277344,309.1600036621094
2021-03-04,376.70001220703125,304.1000061035156
2021-03-05,383.6300048828125,308.67999267578125
2021-03-08,381.7200012207031,299.94000244140625
2021-03-09,387.1700134277344,311.7699890136719
2021-03-10,389.5799865722656,310.8800048828125
2021-03-11,393.5299987792969,318.0400085449219
2021-03-12,394.05999755859375,315.4599914550781
2021-03-15,396.4100036621094,318.8299865722656
2021-03-16,395.9100036621094,320.5799865722656
2021-03-17,397.260009765625,321.8999938964844
2021-03-18,391.4800109863281,312.0400085449219
2021-03-19,389.4800109863281,313.1400146484375
2021-03-22,392.5899963378906,318.6099853515625
2021-03-23,389.5,317.2200012207031
2021-03-24,387.5199890136719,311.8699951171875
2021-03-25,389.70001220703125,311.3299865722656
2021-03-26,395.9800109863281,316.0
2021-03-29,395.7799987792969,315.9100036621094
2021-03-30,394.7300109863281,314.32000732421875
2021-03-31,396.3299865722656,319.1300048828125
2021-04-01,400.6099853515625,324.57000732421875
2021-04-05,406.3599853515625,331.04998779296875
2021-04-06,406.1199951171875,330.82000732421875
2021-04-07,406.5899963378906,331.6199951171875
2021-04-08,408.5199890136719,335.0799865722656
2021-04-09,411.489990234375,337.1099853515625
2021-04-12,411.6400146484375,336.6700134277344
2021-04-13,412.8599853515625,340.6000061035156
2021-04-14,411.45001220703125,336.510009765625
2021-04-15,415.8699951171875,341.6099853515625
2021-04-16,417.260009765625,342.010009765625
2021-04-19,415.2099914550781,338.8800048828125
2021-04-20,412.1700134277344,336.4100036621094
2021-04-21,416.07000732421875,339.2900085449219
2021-04-22,412.2699890136719,335.20001220703125
2021-04-23,416.739990234375,339.4200134277344
2021-04-26,417.6099853515625,341.6300048828125
2021-04-27,417.5199890136719,340.1499938964844
2021-04-28,417.3999938964844,339.0
2021-04-29,420.05999755859375,340.2200012207031
2021-04-30,417.29998779296875,337.989990234375
2021-05-03,418.20001220703125,336.19000244140625
2021-05-04,415.6199951171875,330.1400146484375
2021-05-05,415.75,329.0299987792969
2021-05-06,419.07000732421875,331.510009765625
2021-05-07,422.1199951171875,334.20001220703125
2021-05-10,417.94000244140625,325.760009765625
2021-05-11,414.2099914550781,325.30999755859375
2021-05-12,405.4100036621094,316.8900146484375
2021-05-13,410.2799987792969,319.3399963378906
2021-05-14,416.5799865722656,326.3900146484375
2021-05-17,415.5199890136719,324.4100036621094
2021-05-18,411.94000244140625,322.2200012207031
2021-05-19,410.8599853515625,322.5899963378906
2021-05-20,415.2799987792969,328.8299865722656
2021-05-21,414.94000244140625,327.010009765625
2021-05-24,419.1700134277344,332.510009765625
2021-05-25,418.239990234375,332.9700012207031
2021-05-26,419.07000732421875,334.1300048828125
2021-05-27,419.2900085449219,332.8800048828125
2021-05-28,420.0400085449219,333.92999267578125
2021-06-01,419.6700134277344,332.82000732421875
2021-06-02,420.3299865722656,333.4700012207031
2021-06-03,418.7699890136719,330.0
2021-06-04,422.6000061035156,335.6000061035156
2021-06-07,422.19000244140625,336.6000061035156
2021-06-08,422.2799987792969,336.760009765625
2021-06-09,421.6499938964844,336.8399963378906
2021-06-10,423.6099853515625,340.3500061035156
2021-06-11,424.30999755859375,341.239990234375
2021-06-14,425.260009765625,344.510009765625
2021-06-15,424.4800109863281,342.260009765625
2021-06-16,422.1099853515625,341.010009765625
2021-06-17,421.9700012207031,345.3399963378906
2021-06-18,414.9200134277344,342.6300048828125
2021-06-21,420.8599853515625,344.3599853515625
2021-06-22,423.1099853515625,347.57000732421875
